word,block,response,totcount,count,proportion,language,uni_lemma
jelly,count_mass,mass noun,6,5,0.8333333333333334,Spanish (Mexican),jelly
jelly,count_mass,mass noun,6,5,0.8333333333333334,Mandarin (Taiwanese),jelly
jelly,count_mass,unclear/unknown,6,1,0.16666666666666666,English (American),jelly
jelly,count_mass,unclear/unknown,6,1,0.16666666666666666,Mandarin (Beijing),jelly
jelly,count_mass,unclear/unknown,6,1,0.16666666666666666,Japanese,jelly
jelly,count_mass,unclear/unknown,6,1,0.16666666666666666,Spanish (Mexican),jelly
jelly,count_mass,unclear/unknown,6,1,0.16666666666666666,Mandarin (Taiwanese),jelly
jelly,solidity,non-solid,7,7,1,English (American),jelly
jelly,solidity,non-solid,7,7,1,Mandarin (Beijing),jelly
jelly,solidity,non-solid,7,7,1,Japanese,jelly
jelly,solidity,non-solid,7,7,1,Spanish (Mexican),jelly
jelly,solidity,non-solid,7,7,1,Mandarin (Taiwanese),jelly
juice,category_organization,material,8,4,0.5,English (American),juice
juice,category_organization,material,8,4,0.5,Mandarin (Beijing),juice
juice,category_organization,material,8,4,0.5,Korean,juice
juice,category_organization,material,8,4,0.5,English (Australian),juice
juice,category_organization,material,8,4,0.5,Cantonese,juice
juice,category_organization,material,8,4,0.5,Catalan,juice
juice,category_organization,material,8,4,0.5,Japanese,juice
juice,category_organization,material,8,4,0.5,Spanish (Mexican),juice
juice,category_organization,material,8,4,0.5,Russian,juice
juice,category_organization,material,8,4,0.5,Mandarin (Taiwanese),juice
juice,category_organization,material,8,4,0.5,Spanish (Peruvian),juice
juice,category_organization,material,8,4,0.5,Spanish (European),juice
juice,category_organization,material,8,4,0.5,French (French),juice
juice,category_organization,none of these,8,3,0.375,English (American),juice
juice,category_organization,none of these,8,3,0.375,Mandarin (Beijing),juice
juice,category_organization,none of these,8,3,0.375,Korean,juice
juice,category_organization,none of these,8,3,0.375,English (Australian),juice
juice,category_organization,none of these,8,3,0.375,Cantonese,juice
juice,category_organization,none of these,8,3,0.375,Catalan,juice
juice,category_organization,none of these,8,3,0.375,Japanese,juice
juice,category_organization,none of these,8,3,0.375,Spanish (Mexican),juice
juice,category_organization,none of these,8,3,0.375,Russian,juice
juice,category_organization,none of these,8,3,0.375,Mandarin (Taiwanese),juice
juice,category_organization,none of these,8,3,0.375,Spanish (Peruvian),juice
juice,category_organization,none of these,8,3,0.375,Spanish (European),juice
juice,category_organization,none of these,8,3,0.375,French (French),juice
juice,category_organization,shape,8,1,0.125,English (American),juice
juice,category_organization,shape,8,1,0.125,Mandarin (Beijing),juice
juice,category_organization,shape,8,1,0.125,Korean,juice
juice,category_organization,shape,8,1,0.125,English (Australian),juice
juice,category_organization,shape,8,1,0.125,Cantonese,juice
juice,category_organization,shape,8,1,0.125,Catalan,juice
juice,category_organization,shape,8,1,0.125,Japanese,juice
juice,category_organization,shape,8,1,0.125,Spanish (Mexican),juice
juice,category_organization,shape,8,1,0.125,Russian,juice
juice,category_organization,shape,8,1,0.125,Mandarin (Taiwanese),juice
juice,category_organization,shape,8,1,0.125,Spanish (Peruvian),juice
juice,category_organization,shape,8,1,0.125,Spanish (European),juice
juice,category_organization,shape,8,1,0.125,French (French),juice
juice,count_mass,mass noun,6,4,0.6666666666666666,English (American),juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Mandarin (Beijing),juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Korean,juice
juice,count_mass,mass noun,6,4,0.6666666666666666,English (Australian),juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Cantonese,juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Catalan,juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Japanese,juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Spanish (Mexican),juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Russian,juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Mandarin (Taiwanese),juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Spanish (Peruvian),juice
juice,count_mass,mass noun,6,4,0.6666666666666666,Spanish (European),juice
juice,count_mass,mass noun,6,4,0.6666666666666666,French (French),juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,English (American),juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Mandarin (Beijing),juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Korean,juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,English (Australian),juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Cantonese,juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Catalan,juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Japanese,juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Spanish (Mexican),juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Russian,juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Mandarin (Taiwanese),juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Spanish (Peruvian),juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,Spanish (European),juice
juice,count_mass,unclear/unknown,6,2,0.3333333333333333,French (French),juice
juice,solidity,non-solid,7,7,1,English (American),juice
juice,solidity,non-solid,7,7,1,Mandarin (Beijing),juice
juice,solidity,non-solid,7,7,1,Korean,juice
juice,solidity,non-solid,7,7,1,English (Australian),juice
juice,solidity,non-solid,7,7,1,Cantonese,juice
juice,solidity,non-solid,7,7,1,Catalan,juice
juice,solidity,non-solid,7,7,1,Japanese,juice
juice,solidity,non-solid,7,7,1,Spanish (Mexican),juice
juice,solidity,non-solid,7,7,1,Russian,juice
juice,solidity,non-solid,7,7,1,Mandarin (Taiwanese),juice
juice,solidity,non-solid,7,7,1,Spanish (Peruvian),juice
juice,solidity,non-solid,7,7,1,Spanish (European),juice
juice,solidity,non-solid,7,7,1,French (French),juice
kangaroo,category_organization,material,6,1,0.16666666666666666,English (Australian),kangaroo
kangaroo,category_organization,none of these,6,4,0.6666666666666666,English (Australian),kangaroo
kangaroo,category_organization,shape,6,1,0.16666666666666666,English (Australian),kangaroo
kangaroo,count_mass,count noun,7,5,0.7142857142857143,English (Australian),kangaroo
kangaroo,count_mass,mass noun,7,1,0.14285714285714285,English (Australian),kangaroo
kangaroo,count_mass,unclear/unknown,7,1,0.14285714285714285,English (Australian),kangaroo
kangaroo,solidity,non-solid,8,3,0.375,English (Australian),kangaroo
kangaroo,solidity,solid,8,5,0.625,English (Australian),kangaroo
kayak,category_organization,material,5,2,0.4,Turkish,kayak
kayak,category_organization,none of these,5,2,0.4,Turkish,kayak
kayak,category_organization,shape,5,1,0.2,Turkish,kayak
kayak,count_mass,count noun,8,8,1,Turkish,kayak
kayak,solidity,solid,7,7,1,Turkish,kayak
kefir,category_organization,material,6,3,0.5,Mandarin (Beijing),kefir
kefir,category_organization,material,6,3,0.5,Mandarin (Taiwanese),kefir
kefir,category_organization,none of these,6,2,0.3333333333333333,Mandarin (Beijing),kefir
kefir,category_organization,none of these,6,2,0.3333333333333333,Mandarin (Taiwanese),kefir
kefir,category_organization,shape,6,1,0.16666666666666666,Mandarin (Beijing),kefir
kefir,category_organization,shape,6,1,0.16666666666666666,Mandarin (Taiwanese),kefir
kefir,count_mass,count noun,5,1,0.2,Mandarin (Beijing),kefir
kefir,count_mass,count noun,5,1,0.2,Mandarin (Taiwanese),kefir
kefir,count_mass,mass noun,5,2,0.4,Mandarin (Beijing),kefir
kefir,count_mass,mass noun,5,2,0.4,Mandarin (Taiwanese),kefir
kefir,count_mass,unclear/unknown,5,2,0.4,Mandarin (Beijing),kefir
kefir,count_mass,unclear/unknown,5,2,0.4,Mandarin (Taiwanese),kefir
kefir,solidity,non-solid,7,3,0.42857142857142855,Mandarin (Beijing),kefir
kefir,solidity,non-solid,7,3,0.42857142857142855,Mandarin (Taiwanese),kefir
kefir,solidity,solid,7,1,0.14285714285714285,Mandarin (Beijing),kefir
kefir,solidity,solid,7,1,0.14285714285714285,Mandarin (Taiwanese),kefir
kefir,solidity,unclear/unknown,7,3,0.42857142857142855,Mandarin (Beijing),kefir
kefir,solidity,unclear/unknown,7,3,0.42857142857142855,Mandarin (Taiwanese),kefir
ketchup,category_organization,color,8,1,0.125,Turkish,ketchup
ketchup,category_organization,color,8,1,0.125,Mandarin (Taiwanese),ketchup
ketchup,category_organization,material,8,6,0.75,Turkish,ketchup
ketchup,category_organization,material,8,6,0.75,Mandarin (Taiwanese),ketchup
ketchup,category_organization,none of these,8,1,0.125,Turkish,ketchup
ketchup,category_organization,none of these,8,1,0.125,Mandarin (Taiwanese),ketchup
ketchup,count_mass,mass noun,9,9,1,Turkish,ketchup
ketchup,count_mass,mass noun,9,9,1,Mandarin (Taiwanese),ketchup
ketchup,solidity,non-solid,6,6,1,Turkish,ketchup
ketchup,solidity,non-solid,6,6,1,Mandarin (Taiwanese),ketchup
key,category_organization,material,7,1,0.14285714285714285,English (American),key
key,category_organization,material,7,1,0.14285714285714285,Mandarin (Beijing),key
key,category_organization,material,7,1,0.14285714285714285,Korean,key
key,category_organization,material,7,1,0.14285714285714285,English (Australian),key
key,category_organization,material,7,1,0.14285714285714285,Cantonese,key
key,category_organization,material,7,1,0.14285714285714285,Japanese,key
key,category_organization,material,7,1,0.14285714285714285,Turkish,key
key,category_organization,material,7,1,0.14285714285714285,Spanish (Mexican),key
key,category_organization,material,7,1,0.14285714285714285,Russian,key
key,category_organization,material,7,1,0.14285714285714285,Kiswahili,key
key,category_organization,material,7,1,0.14285714285714285,Mandarin (Taiwanese),key
key,category_organization,material,7,1,0.14285714285714285,Spanish (European),key
key,category_organization,material,7,1,0.14285714285714285,French (French),key
key,category_organization,shape,7,6,0.8571428571428571,English (American),key
key,category_organization,shape,7,6,0.8571428571428571,Mandarin (Beijing),key
key,category_organization,shape,7,6,0.8571428571428571,Korean,key
key,category_organization,shape,7,6,0.8571428571428571,English (Australian),key
key,category_organization,shape,7,6,0.8571428571428571,Cantonese,key
key,category_organization,shape,7,6,0.8571428571428571,Japanese,key
key,category_organization,shape,7,6,0.8571428571428571,Turkish,key
key,category_organization,shape,7,6,0.8571428571428571,Spanish (Mexican),key
key,category_organization,shape,7,6,0.8571428571428571,Russian,key
key,category_organization,shape,7,6,0.8571428571428571,Kiswahili,key
key,category_organization,shape,7,6,0.8571428571428571,Mandarin (Taiwanese),key
key,category_organization,shape,7,6,0.8571428571428571,Spanish (European),key
key,category_organization,shape,7,6,0.8571428571428571,French (French),key
key,count_mass,count noun,12,12,1,English (American),key
key,count_mass,count noun,12,12,1,Mandarin (Beijing),key
key,count_mass,count noun,12,12,1,Korean,key
key,count_mass,count noun,12,12,1,English (Australian),key
key,count_mass,count noun,12,12,1,Cantonese,key
key,count_mass,count noun,12,12,1,Japanese,key
key,count_mass,count noun,12,12,1,Turkish,key
key,count_mass,count noun,12,12,1,Spanish (Mexican),key
key,count_mass,count noun,12,12,1,Russian,key
key,count_mass,count noun,12,12,1,Kiswahili,key
key,count_mass,count noun,12,12,1,Mandarin (Taiwanese),key
key,count_mass,count noun,12,12,1,Spanish (European),key
key,count_mass,count noun,12,12,1,French (French),key
key,solidity,solid,6,6,1,English (American),key
key,solidity,solid,6,6,1,Mandarin (Beijing),key
key,solidity,solid,6,6,1,Korean,key
key,solidity,solid,6,6,1,English (Australian),key
key,solidity,solid,6,6,1,Cantonese,key
key,solidity,solid,6,6,1,Japanese,key
key,solidity,solid,6,6,1,Turkish,key
key,solidity,solid,6,6,1,Spanish (Mexican),key
key,solidity,solid,6,6,1,Russian,key
key,solidity,solid,6,6,1,Kiswahili,key
key,solidity,solid,6,6,1,Mandarin (Taiwanese),key
key,solidity,solid,6,6,1,Spanish (European),key
key,solidity,solid,6,6,1,French (French),key
keys,category_organization,material,10,2,0.2,Catalan,keys
keys,category_organization,none of these,10,3,0.3,Catalan,keys
keys,category_organization,shape,10,5,0.5,Catalan,keys
keys,count_mass,count noun,8,8,1,Catalan,keys
keys,solidity,solid,9,9,1,Catalan,keys
kimchi,category_organization,material,6,4,0.6666666666666666,Korean,kimchi
kimchi,category_organization,none of these,6,2,0.3333333333333333,Korean,kimchi
kimchi,count_mass,count noun,8,1,0.125,Korean,kimchi
kimchi,count_mass,mass noun,8,3,0.375,Korean,kimchi
kimchi,count_mass,unclear/unknown,8,4,0.5,Korean,kimchi
kimchi,solidity,solid,7,5,0.7142857142857143,Korean,kimchi
kimchi,solidity,unclear/unknown,7,2,0.2857142857142857,Korean,kimchi
kitchen,category_organization,material,8,1,0.125,English (American),kitchen
kitchen,category_organization,material,8,1,0.125,Mandarin (Beijing),kitchen
kitchen,category_organization,material,8,1,0.125,Korean,kitchen
kitchen,category_organization,material,8,1,0.125,English (Australian),kitchen
kitchen,category_organization,material,8,1,0.125,Cantonese,kitchen
kitchen,category_organization,material,8,1,0.125,Catalan,kitchen
kitchen,category_organization,material,8,1,0.125,Japanese,kitchen
kitchen,category_organization,material,8,1,0.125,Turkish,kitchen
kitchen,category_organization,material,8,1,0.125,Spanish (Mexican),kitchen
kitchen,category_organization,material,8,1,0.125,Russian,kitchen
kitchen,category_organization,material,8,1,0.125,Kiswahili,kitchen
kitchen,category_organization,material,8,1,0.125,Kiswahili,kitchen
kitchen,category_organization,material,8,1,0.125,Mandarin (Taiwanese),kitchen
kitchen,category_organization,material,8,1,0.125,Spanish (European),kitchen
kitchen,category_organization,material,8,1,0.125,French (French),kitchen
kitchen,category_organization,none of these,8,6,0.75,English (American),kitchen
kitchen,category_organization,none of these,8,6,0.75,Mandarin (Beijing),kitchen
kitchen,category_organization,none of these,8,6,0.75,Korean,kitchen
kitchen,category_organization,none of these,8,6,0.75,English (Australian),kitchen
kitchen,category_organization,none of these,8,6,0.75,Cantonese,kitchen
kitchen,category_organization,none of these,8,6,0.75,Catalan,kitchen
kitchen,category_organization,none of these,8,6,0.75,Japanese,kitchen
kitchen,category_organization,none of these,8,6,0.75,Turkish,kitchen
kitchen,category_organization,none of these,8,6,0.75,Spanish (Mexican),kitchen
kitchen,category_organization,none of these,8,6,0.75,Russian,kitchen
kitchen,category_organization,none of these,8,6,0.75,Kiswahili,kitchen
kitchen,category_organization,none of these,8,6,0.75,Kiswahili,kitchen
kitchen,category_organization,none of these,8,6,0.75,Mandarin (Taiwanese),kitchen
kitchen,category_organization,none of these,8,6,0.75,Spanish (European),kitchen
kitchen,category_organization,none of these,8,6,0.75,French (French),kitchen
kitchen,category_organization,shape,8,1,0.125,English (American),kitchen
kitchen,category_organization,shape,8,1,0.125,Mandarin (Beijing),kitchen
kitchen,category_organization,shape,8,1,0.125,Korean,kitchen
kitchen,category_organization,shape,8,1,0.125,English (Australian),kitchen
kitchen,category_organization,shape,8,1,0.125,Cantonese,kitchen
kitchen,category_organization,shape,8,1,0.125,Catalan,kitchen
kitchen,category_organization,shape,8,1,0.125,Japanese,kitchen
kitchen,category_organization,shape,8,1,0.125,Turkish,kitchen
kitchen,category_organization,shape,8,1,0.125,Spanish (Mexican),kitchen
kitchen,category_organization,shape,8,1,0.125,Russian,kitchen
kitchen,category_organization,shape,8,1,0.125,Kiswahili,kitchen
kitchen,category_organization,shape,8,1,0.125,Kiswahili,kitchen
kitchen,category_organization,shape,8,1,0.125,Mandarin (Taiwanese),kitchen
